Date,Calls,Query,Bookings Margin,Bookings Count,Issued Margin,Issued Count,Pending Margin,Pending Count,Same Month Margin,Same Month Count
10/24/2023,122,111,11443.74,111,6093.11,93,298.33,4,5621.47,83
10/23/2023,96,145,8966.72,112,9262.72,82,403.39,2,5143.91,78
10/22/2023,0,0,449.6,11,5501.55,60,N/A,0,207.41,9
10/21/2023,115,93,3003.52,59,2356.23,47,0,1,2148.81,42
10/20/2023,121,117,8103.74,117,9855.63,125,218.99,2,6190.8,101
10/19/2023,110,124,12058.93,120,7358.5,84,193,5,7109.12,83
10/18/2023,109,106,6480.2,98,7422.93,79,183.87,2,7224.46,74
10/17/2023,177,113,10333.93,127,7350.03,116,279.5,4,6009.02,106
10/16/2023,134,156,10925.77,130,9538.57,95,342,7,6733.55,93
10/15/2023,0,66,630.65,19,1803.01,29,N/A,0,238.34,12
10/14/2023,133,101,6873.93,70,4694.1,63,420.86,5,4351.69,59
10/13/2023,120,123,9391.55,127,6492.73,100,314.68,9,6256.74,93
10/12/2023,135,122,9271.67,94,6832.48,99,52.02,1,4792.11,67
10/11/2023,156,120,8775.73,135,20023.61,181,174.59,3,4830.85,91
10/10/2023,182,128,7883.17,125,3874.25,108,148.29,5,3809.64,103
10/9/2023,143,177,9896.49,126,6689.21,86,392.98,8,4128.69,73
10/8/2023,0,0,1537.17,11,1705.9,8,N/A,0,1705.9,8
10/7/2023,122,133,3708.98,94,669.66,68,59.23,6,462.79,63
10/6/2023,112,119,8483.73,116,9422.39,113,383.09,6,6263.84,103
10/5/2023,166,140,10606.36,121,5896.83,87,8,2,5558.96,83
10/4/2023,122,133,17482.12,139,10115.75,115,220.18,7,8550.37,103
10/3/2023,184,122,12650.3,152,7724.29,112,174.27,5,5798.75,93
10/2/2023,162,171,9265.81,149,6618.86,115,236.85,5,4140.59,87
10/1/2023,0,0,994.77,17,375,9,80.46,1,338.68,8
9/30/2023,157,111,9491.08,94,22455.14,164,260,2,3788.9,100
9/29/2023,138,131,16612.36,155,19208.36,171,219.73,4,6356,107
9/28/2023,162,131,11202.05,132,21927.31,164,222.55,5,6670.89,100
9/27/2023,171,143,8561.99,121,9966.74,124,654.86,1,5544.65,104
9/26/2023,180,150,9400.99,130,9551.64,106,0,3,6742.09,99
9/25/2023,144,162,9695.6,141,7497.59,116,113.46,6,6372.4,106
9/24/2023,0,0,1819.66,18,1530.46,12,7.5,2,1530.46,12
9/23/2023,168,105,3999.92,75,3936.51,47,150.59,6,3720.77,44
9/22/2023,152,130,10734.02,144,5830.96,113,476.06,5,5759.82,108
9/21/2023,156,137,11099.53,122,8234.86,130,434.5,7,4577.2,86
9/20/2023,191,127,9993.84,120,6802.17,98,38.82,5,5852.89,92
9/19/2023,229,146,10104.23,147,8991.09,125,423.47,11,6957.42,118
9/18/2023,134,153,11554.97,144,6812.46,109,141.15,4,5762.92,104
9/17/2023,0,77,634.39,16,581.22,16,N/A,0,581.22,16
9/16/2023,172,98,7619.04,85,4199.45,58,260.96,3,3879.48,52
9/15/2023,155,131,8662.78,124,5042.38,98,886.74,9,4494.28,93
9/14/2023,142,132,7359.94,111,5145.07,86,89,4,4674.71,83
9/13/2023,171,126,10270.93,131,17162.05,206,148.39,2,5295.62,108
9/12/2023,171,142,7917.93,144,7062.07,119,299.92,6,6901.87,114
9/11/2023,127,174,11252.15,133,8825.51,120,279.03,3,6641.32,98
9/10/2023,0,0,451.61,15,245.11,9,14,1,245.11,9
9/9/2023,146,90,5061.2,84,3004.76,73,271.87,6,2606.11,69
9/8/2023,182,129,8931.31,127,8578.06,112,554.4,5,6971.31,104
9/7/2023,205,137,9245.61,142,10706.84,136,94.7,5,5107.94,93
9/6/2023,184,140,8434.26,137,6830.29,111,214.09,3,6159.94,103
9/5/2023,190,134,10413.72,134,5337.48,105,14.69,1,5218.61,100
9/4/2023,148,177,8970.62,132,5300.13,98,447.99,7,4810.56,88
9/3/2023,0,78,1015.82,20,1004.93,17,N/A,0,623.55,15
9/2/2023,164,97,4301.61,74,3605.3,66,3.4,1,2559.95,55
9/1/2023,181,125,11610.39,144,11310.72,121,75.08,7,7533.28,86
8/31/2023,181,143,11639.92,108,20743.01,264,77,5,-22831.62,102
8/30/2023,226,138,8645.83,124,4098.05,122,88.07,4,3114.75,111
8/29/2023,110,188,9828.03,110,10177.71,130,39.99,4,8646.91,120
8/28/2023,132,91,2849.47,35,744.2,7,222.26,3,N/A,0
8/27/2023,0,0,405.19,17,0,0,15.8,1,0,0
8/26/2023,178,97,3155.13,57,2593.66,45,0,1,2511.42,44
8/25/2023,133,123,9561.32,104,7993.91,108,9.29,3,7085.29,100
8/24/2023,156,127,9227.58,102,6797.18,99,1126.46,5,4130.48,72
8/23/2023,148,123,9486.22,98,8014.31,84,342.21,4,6444.75,75
8/22/2023,177,133,9127.77,115,4377.43,82,1147.58,7,4358.72,79
8/21/2023,113,171,13053.5,116,12694.27,94,84.96,4,9487.07,87
8/20/2023,0,79,1090.39,20,509.06,13,141,2,452.32,12
8/19/2023,141,92,9793.03,65,7482.26,49,2.5,1,7086.66,46
8/18/2023,134,128,8070.92,109,11208.14,127,177.42,3,5684.06,91
8/17/2023,150,131,9230.63,119,14039.83,138,596.39,8,6415.4,80
8/16/2023,169,156,8009.87,117,8332.44,91,281.75,7,5086.31,88
8/15/2023,146,146,7452.7,112,7416.79,94,417.77,7,6156.32,84
8/14/2023,100,194,9535.19,117,6548.17,91,454.65,8,4974.21,88
8/13/2023,0,86,1004.36,17,373.89,10,2.49,1,373.89,10
8/12/2023,153,85,8358.17,75,5875.65,63,98.5,2,5845.77,61
8/11/2023,158,129,5000.43,123,11444.51,129,634.31,8,6688.34,95
8/10/2023,158,145,9422.32,114,6976.16,89,604.05,5,6374.08,86
8/9/2023,161,153,-24437.36,101,5627.39,83,415.18,8,4634.94,72
8/8/2023,204,141,13260.89,128,17727.42,160,203.01,4,6012.27,87
8/7/2023,110,179,8924.88,121,7397.93,98,164.95,3,6354.55,91
8/6/2023,0,85,517.69,9,706.47,9,N/A,0,706.47,9
8/5/2023,151,96,5313.68,56,3695.86,55,104.08,4,3591.02,51
8/4/2023,136,133,11281.55,133,6976.5,90,432.54,8,5402.2,83
8/3/2023,155,132,12187.69,122,10012.48,94,858.66,7,7812.28,89
8/2/2023,166,159,5914.94,98,3612.75,68,84.29,2,3014.81,62
8/1/2023,208,164,9695.79,125,6304.9,95,40.98,6,4745.09,69
7/31/2023,164,120,8562.05,116,55856.21,316,-7.5,2,9094.63,135
7/30/2023,0,95,1619.14,28,1351.18,22,-7.5,1,1336.18,21
7/29/2023,158,122,6742.79,81,2576.65,61,340.39,4,1726.78,55
7/28/2023,147,151,7618.44,110,11096.72,111,442.41,3,4907.35,95
7/27/2023,168,147,9559.44,101,10642.92,95,255.32,3,6855.08,77
7/26/2023,131,139,10915.37,107,21150.55,104,66.63,3,7635.11,79
7/25/2023,200,144,14732.38,145,22841.76,158,118.14,4,6763.33,94
7/24/2023,130,213,9788.1,120,9176.79,115,183.92,4,5322.23,90
7/23/2023,0,89,736.84,15,548.21,10,N/A,0,548.21,10
7/22/2023,133,115,6109.62,63,4000.44,50,199.59,4,3904.73,48
7/21/2023,161,136,10692.7,104,7988.53,97,177.92,3,6112.02,88
7/20/2023,141,148,9934.76,124,16531.23,107,154.31,5,5161.49,82
7/19/2023,189,160,8848.25,99,19700.11,146,280.57,6,5016.13,76
7/18/2023,189,141,10355.81,136,10260.2,117,159.91,6,8162.53,112
7/17/2023,123,188,9978.66,134,8230.83,113,779.08,6,6171.4,102
7/16/2023,0,91,1040.59,14,648.76,9,N/A,0,648.76,9
7/15/2023,142,114,5070.79,70,5608.29,61,N/A,0,2608.93,52
7/14/2023,147,127,10179.41,111,8572.56,111,285.74,5,6407.29,86
7/13/2023,158,147,6374.76,88,8720.85,107,530.41,7,3634,72
7/12/2023,158,157,10090.91,107,9814.09,101,294.32,5,7803.64,90
7/11/2023,151,153,10177.72,112,16254.4,144,280.75,5,6543.33,89
7/10/2023,132,250,8444.26,128,9557.21,113,63.52,5,6677.71,99
7/9/2023,0,92,628.37,15,614.03,10,N/A,0,581.13,9
7/8/2023,145,106,7677.45,58,3833.89,50,155.84,4,3611.53,46
7/7/2023,119,157,9704.16,144,6651.12,116,259.59,5,6227.35,113
7/6/2023,167,128,10637.14,114,24419.3,119,17.21,3,8762.89,86
7/5/2023,150,167,12479.62,138,13836.77,106,348.98,6,8867.13,102
7/4/2023,198,229,10888.2,126,5718.14,102,212.16,4,5056.95,89
7/3/2023,298,231,8942.39,135,4656.72,88,155.77,8,3829.06,78
7/2/2023,0,87,817.03,18,783.78,14,21.5,1,725.58,12
7/1/2023,0,0,6593.44,73,2951.1,59,228.74,3,2287.24,46
6/30/2023,166,120,7742.73,101,43486.99,297,7.5,1,9486.95,145
6/29/2023,146,116,4214.44,89,2736.98,70,0.49,3,2594.69,69
6/28/2023,140,132,8124.6,111,7823.81,101,160.13,4,4390.92,84
6/27/2023,172,171,7596.14,124,14349.94,133,931.44,10,4229.95,90
6/26/2023,111,97,6543.47,122,14535.96,115,541.07,6,3848.24,81
6/25/2023,0,90,1271.23,17,2639.18,20,-2.5,1,598.11,10
6/24/2023,127,113,4900.69,56,2866.07,49,8,2,2445.49,48
6/23/2023,106,143,9879.72,105,11415.75,80,156.91,3,7580.24,76
6/22/2023,104,148,7939.69,84,7706.93,90,239.16,3,3585.3,60
6/21/2023,135,147,9431.53,109,6651.76,109,230.74,5,5258.17,94
6/20/2023,139,161,7973.78,111,10010.76,116,325.13,4,4256.22,80
6/19/2023,101,229,8148.34,97,39515.04,70,107.46,4,3830.64,61
6/18/2023,0,92,1335.4,13,742.24,9,N/A,0,742.24,9
6/17/2023,121,126,4418.76,61,3536.88,48,0,1,3155.24,46
6/16/2023,83,157,9330.94,114,9067.9,117,124.75,5,4273.15,89
6/15/2023,117,135,9061.05,100,18942.19,162,807.55,5,3891.07,68
6/14/2023,143,182,8725.78,106,6022.12,87,110.28,5,4736.45,75
6/13/2023,124,158,8045.51,107,5015.98,87,329.81,6,3619.62,75
6/12/2023,104,236,7896.72,113,4812.28,77,424.94,7,4472.47,74
6/11/2023,0,90,782.22,11,617.07,7,12.5,1,570.48,6
6/10/2023,171,133,5699.69,65,4023.99,58,204.73,4,3615.37,54
6/9/2023,125,139,9600.26,132,5833.31,116,290.77,6,5789.92,115
6/8/2023,139,147,7035.93,103,6124.43,92,312.91,4,5010.6,76
6/7/2023,175,123,7973.8,109,4525.91,87,578.82,7,4111.19,81
6/6/2023,192,118,8482.12,127,5969.64,108,282.94,5,5088.62,102
6/5/2023,88,133,7792.3,118,7274.86,98,185.14,5,4284.44,87
6/4/2023,0,84,1714.25,24,369.31,13,N/A,0,369.31,13
6/3/2023,135,103,8348.73,81,3563.28,55,10.4,2,3354.09,51
6/2/2023,133,116,10580.14,137,5618.56,96,39.5,2,4258.63,83
6/1/2023,137,112,11021.23,124,6046.24,89,16.33,2,4621.29,74
5/31/2023,151,108,10867.8,113,48750.99,261,1471.48,3,8387.68,116
5/30/2023,106,124,7027.19,120,17195.04,145,242.84,9,6028.22,92
5/29/2023,151,140,5852.08,66,3528.47,52,437.15,2,2649.65,46
5/28/2023,0,83,2328.32,15,9086.77,56,N/A,0,962.93,14
5/27/2023,165,99,7033.53,79,2869.87,60,69.38,1,2784.19,57
5/26/2023,122,119,9121.41,124,7594.68,98,20.38,2,4106.5,86
5/25/2023,138,102,12103.17,111,5372.85,83,N/A,0,5133.57,81
5/24/2023,141,110,8236.87,99,5785.07,75,22.2,2,4316.2,67
5/23/2023,170,99,8904.32,112,9895.33,120,294.16,6,5232.71,91
5/22/2023,95,139,12939.61,120,5597.58,89,97.21,3,5332.09,87
5/21/2023,0,76,1862.71,21,675.93,16,N/A,0,675.93,16
5/20/2023,147,98,6335,70,2910.96,53,805.92,5,2841.94,51
5/19/2023,128,109,5850.87,98,14718.05,152,307.63,3,4095.13,84
5/18/2023,115,103,12863.82,123,6127.21,83,914.96,12,5399.69,78
5/17/2023,133,118,8669.13,113,6223.98,95,566.99,4,5173.37,85
5/16/2023,172,111,8164.28,105,5062.19,91,34.89,2,4611.58,84
5/15/2023,107,164,9563.11,121,7739.31,100,40.71,2,5923.38,93
5/14/2023,0,84,1463.97,14,623.1,13,N/A,0,603.1,12
5/13/2023,122,100,4608.83,67,3343.45,58,46.5,3,3228.39,54
5/12/2023,120,116,10561.61,127,7274.98,105,232.07,2,5971.64,96
5/11/2023,155,108,10795.16,105,17063.07,154,836.85,6,5003.1,83
5/10/2023,162,103,9715.83,113,10903.63,112,371.15,4,7963.03,91
5/9/2023,97,123,10132.82,122,5824.28,111,431.13,7,4556.31,92
5/8/2023,124,168,4462.7,47,3333.7,48,N/A,0,1618.52,35
5/7/2023,0,78,1369.09,22,932.17,16,0.8,1,720.19,15
5/6/2023,106,104,9580.39,69,5272.41,55,505.37,4,4721.63,50
5/5/2023,118,126,13347.85,137,6634,110,881.8,8,5794.74,96
5/4/2023,151,115,7772.63,116,4942.12,98,70.58,3,4414.96,89
5/3/2023,165,121,11100.88,131,6556.83,108,477.98,5,5209.51,93
5/2/2023,88,143,9451.33,143,5699.02,98,183.75,7,5128.72,87
5/1/2023,170,128,4567.99,54,3154.44,39,162.6,2,2037.4,26
4/30/2023,0,76,2132.34,26,3457.17,37,4.33,1,406.28,27
4/29/2023,179,107,7981.08,87,41132.87,270,574.65,3,5584.8,82
4/28/2023,149,119,13750.79,133,7389.1,111,679.96,3,5878.74,105
4/27/2023,139,109,8103.86,103,5218.2,80,162.58,3,3331.43,72
4/26/2023,159,128,7362.52,114,16487.17,173,164.19,5,6104.11,88
4/25/2023,167,193,11094.29,137,8091.26,116,14.73,3,6133.25,98
4/24/2023,120,92,6926.72,101,4157.58,60,639.99,4,2687.35,50
4/23/2023,0,86,521.15,14,232.81,7,89.39,1,232.81,7
4/22/2023,142,0,5903.06,57,3223.85,56,76.19,2,2791.76,51
4/21/2023,143,94,11845.69,114,5142.14,75,214.36,5,5142.14,74
4/20/2023,153,106,10396.76,120,7023.94,105,171.67,2,6171.73,96
4/19/2023,171,115,10539.47,116,5313.33,100,112.09,3,4669.16,91
4/18/2023,168,111,8041.38,110,6210.49,99,173.2,5,5879.97,95
4/17/2023,143,157,14059.36,135,5230.29,83,506.57,9,4924.1,81
4/16/2023,0,73,1809.7,19,1405.27,19,0,1,1405.27,19
4/15/2023,151,97,6014.85,89,3598.78,59,65.52,4,3415.86,56
4/14/2023,147,126,13217.87,131,5166.27,95,682.14,7,5081.58,89
4/13/2023,142,121,8663.05,102,14898.55,169,174.4,6,5294.67,82
4/12/2023,152,113,13778.12,133,11058.66,118,487.65,8,4877.08,83
4/11/2023,70,132,11455.99,117,14430.77,129,511.73,8,9724.81,85
4/10/2023,73,159,3658.02,37,1080.02,23,244.87,1,1080.02,21
4/9/2023,0,0,232.41,4,0,0,N/A,0,0,0
4/8/2023,88,100,7226.22,70,5201.23,53,102.83,5,5201.23,52
4/7/2023,136,102,3027.44,46,1811.66,44,102.15,3,1498.17,32
4/6/2023,141,115,10368.33,116,6929.06,90,120.82,6,6363.67,85
4/5/2023,91,98,7419.13,99,4490.85,91,537.45,6,4151.23,83
4/4/2023,170,103,7492.72,118,7922.59,96,288.68,7,4199.48,88
4/3/2023,100,123,9423.26,125,5434.4,79,163.19,6,4187.85,66
4/2/2023,0,74,634.6,13,305.1,8,1.86,1,305.1,8
4/1/2023,158,79,6390.35,77,4460.03,53,805.87,7,3015.17,41
3/31/2023,143,107,7067.7,116,27860.16,195,33.73,3,9170.4,117
3/30/2023,149,96,7987.61,104,8763.23,94,303.9,6,3093.63,70
3/29/2023,152,97,12455.06,130,15188.5,161,196.99,5,3428.13,82
3/28/2023,192,110,9266.54,120,9110.52,111,728.36,4,5626.95,93
3/27/2023,129,137,10957.54,126,6711.31,94,20.44,6,5764.1,83
3/26/2023,0,67,602,7,208.17,4,N/A,0,208.17,4
3/25/2023,138,85,5449.56,64,3655.65,50,365.14,3,3553.65,49
3/24/2023,132,123,12969.71,115,2726.17,76,723.02,8,2542.89,71
3/23/2023,140,127,5268.23,90,4431.75,76,253.67,4,3314.43,70
3/22/2023,168,137,6213.37,97,28058.58,239,412.35,6,3791.69,78
3/21/2023,152,133,10218.62,132,6958.95,113,552.08,7,5719.66,105
3/20/2023,119,141,8046.52,117,11950.2,131,591.22,4,4050.87,83
3/19/2023,0,75,1253.55,19,357.69,10,85.09,2,357.69,10
3/18/2023,137,99,5974.85,74,2466.15,55,771.46,8,2081.17,49
3/17/2023,130,119,10466.19,129,9214.9,114,197.18,4,7129.81,106
3/16/2023,136,121,8183.25,114,4173.37,92,632.91,8,3745.79,87
3/15/2023,142,126,7442.14,132,8043.46,131,232.93,6,4889.69,104
3/14/2023,195,114,12477.06,119,6077.86,87,89.12,6,5632.86,84
3/13/2023,136,150,13671.16,124,5788.82,102,101.6,4,5516.44,98
3/12/2023,0,76,307.3,8,138.9,8,N/A,0,138.9,8
3/11/2023,126,107,10231.13,87,4715.99,61,24.48,5,4605.09,58
3/10/2023,175,102,13977.38,126,7016.43,112,980.18,9,6164.98,103
3/9/2023,117,122,10550.75,146,6438.91,109,738.23,10,6303.87,106
3/8/2023,157,128,10937.42,134,7406.67,96,176.33,10,6033.1,88
3/7/2023,171,118,15108.23,156,9906.98,125,0,2,9646.67,121
3/6/2023,114,174,9164.37,157,5111.45,115,18.18,4,4815.88,106
3/5/2023,0,79,857.41,8,577.29,4,120.36,1,577.29,4
3/4/2023,159,110,13055.51,81,9405.95,80,260.64,9,5448.01,72
3/3/2023,139,118,13488.85,154,5741.73,108,128.73,5,5471.63,100
3/2/2023,144,118,10850.42,122,6713.71,88,935.48,10,5659.72,79
3/1/2023,158,132,15734.3,157,7843.94,100,235.16,7,5527.06,84
2/28/2023,153,126,8636.98,126,32973.9,305,N/A,0,6411.42,157
2/27/2023,142,172,10777.68,137,11437.13,128,931.9,11,6154.36,94
2/26/2023,0,77,701.18,17,515.61,15,25.89,2,386.83,14
2/25/2023,163,97,5227.44,73,3058.21,55,-11.5,2,2963.59,52
2/24/2023,114,118,12440.18,139,11116.78,153,155.58,4,6356.94,104
2/23/2023,157,117,6533.9,115,8928,124,317.4,5,4923.25,79
2/22/2023,146,138,12405.7,128,12067.35,152,362.82,7,5334.06,101
2/21/2023,174,129,11261.33,126,17635.17,115,983.73,9,7067.23,100
2/20/2023,135,155,12127.15,145,8473.3,131,54.5,2,6710.63,99
2/19/2023,0,79,1323.97,20,580.83,19,15,1,384.33,18
2/18/2023,171,108,3701.69,67,2570.41,58,108.79,4,2552.49,57
2/17/2023,166,132,10029.47,127,6351.67,111,419.88,7,6252.78,109
2/16/2023,154,92,9209.46,120,6236.86,99,69.19,3,6262.42,93
2/15/2023,116,115,13407.47,134,5588.25,98,95.12,5,5540.77,92
2/14/2023,190,119,11804.35,128,9651.57,127,53.09,4,7152.03,103
2/13/2023,134,136,12884.42,138,8267.62,114,669.46,6,8043.57,113
2/12/2023,0,84,1000.18,16,475.97,16,N/A,0,470.58,15
2/11/2023,149,123,6038.51,80,3456.26,75,477.73,6,3281.57,71
2/10/2023,158,123,10629.59,155,5385.06,110,114.77,3,5334.47,109
2/9/2023,171,123,8741.96,130,5337.31,92,62.5,2,5206.52,90
2/8/2023,185,111,12964.67,143,6656.96,118,565.92,4,6304.46,113
2/7/2023,185,131,8322.71,126,5225.61,85,126.95,4,5032.03,78
2/6/2023,133,135,7188.55,128,3503.6,85,65.18,5,3194.12,79
2/5/2023,0,77,858.83,7,195.43,5,119.5,1,195.43,5
2/4/2023,144,101,9619.53,88,6503.59,75,371.45,4,6153.8,67
2/3/2023,170,121,11063.72,142,6580.38,114,355.01,4,5963.4,102
2/2/2023,175,135,11726.66,150,8263.77,113,153.38,5,7076.61,100
2/1/2023,221,133,14189.15,147,6094.88,95,23.69,3,4915.6,75
1/31/2023,212,112,9377.38,145,29767.56,231,130.88,4,6563.73,145
1/30/2023,308,170,12433.53,156,9725.41,128,419.08,6,7205.52,119
1/29/2023,0,76,1264.46,14,512.2,9,29,1,512.2,9
1/28/2023,0,104,6844.41,78,1948.03,47,105.56,1,1948.03,47
1/27/2023,178,127,11307.43,158,16056.6,213,415.09,7,6598.68,126
1/26/2023,164,128,8300.77,121,5892.6,99,525.46,7,5813.06,97
1/25/2023,203,132,10806.2,139,17435.16,111,410.74,9,7771.67,104
1/24/2023,217,147,12833.79,158,6927.21,118,11,1,6180.61,111
1/23/2023,123,184,12014.99,153,6158.33,113,342.17,6,5422.37,107
1/22/2023,0,79,504.37,13,285.33,8,107.19,2,285.33,8
1/21/2023,171,110,8569.24,97,4173.8,72,379.56,3,3956.6,70
1/20/2023,159,145,11390.26,143,7120.59,116,328.4,10,6912.32,111
1/19/2023,162,119,9897.73,143,8258.34,119,84.92,5,5204.14,85
1/18/2023,183,129,10366.95,127,6976.11,112,278.97,2,6976.11,112
1/17/2023,181,123,11566.16,153,6742.72,116,517.57,11,6572.42,114
1/16/2023,142,147,10329.72,154,5567.17,105,256.79,4,5567.17,105
1/15/2023,0,82,373.42,9,10023.87,91,56.5,1,726.39,7
1/14/2023,158,107,7021.08,89,4457.55,73,438.89,10,4456.95,72
1/13/2023,185,144,10477.15,152,7719.43,136,301.38,6,7548.34,131
1/12/2023,204,142,12690.99,155,6514.97,117,1775.37,11,5918.22,113
1/11/2023,183,148,14757.14,154,8200.91,117,100.38,3,7265.51,108
1/10/2023,226,127,12893.93,162,6789.09,123,458.64,8,5424.34,120
1/9/2023,142,134,10532.46,158,6512.89,115,961.93,13,6525.44,111
1/8/2023,0,74,156.17,10,70.3,8,N/A,0,69.64,7
1/7/2023,168,108,8951.5,93,5330.37,77,72.1,2,4966.53,75
1/6/2023,190,115,11829.15,170,7760.1,149,655.16,9,7359.61,140
1/5/2023,186,122,10324.76,165,6644.4,107,486.54,10,6476.5,104
1/4/2023,208,140,10957.03,151,8541.01,128,101.58,6,8131.79,122
1/3/2023,106,145,9508,164,7692.13,128,119.45,5,4720.36,102
1/2/2023,114,134,2883.15,51,2721.89,54,12.09,2,1907.79,38
1/1/2023,0,77,600.08,12,338.48,1,111.24,1,N/A,0
12/31/2022,153,74,4196.05,55,10785.69,91,300,2,3631.51,49
12/30/2022,312,144,8871.42,116,5059.23,100,0,2,5015.49,96
12/29/2022,0,139,9739.51,104,13279.71,113,479.41,7,7502.24,84
12/28/2022,66,126,9074.87,110,5419.33,69,309.53,7,4853.39,64
12/27/2022,64,86,2182.98,38,6381.39,53,26.96,3,1801.76,27
12/26/2022,9,94,2552.13,36,3158.76,36,174.8,3,1518.28,29
12/25/2022,42,0,11.86,2,641.16,7,N/A,0,11.86,2
12/24/2022,97,102,4120.17,57,2463.53,42,18.76,1,2245.39,39
12/23/2022,131,110,7143.74,82,5073.47,74,1.6,1,5073.47,74
12/22/2022,136,126,7555.06,104,20477.09,168,5.64,3,6275.53,78
12/21/2022,150,123,6740.8,77,7764.16,77,143.52,3,3700.02,59
12/20/2022,135,124,7281.82,85,9765.11,91,221.18,6,5596.21,70
12/19/2022,108,126,9985.85,105,7615.17,78,225.73,3,7575.43,77
12/18/2022,0,81,652.24,7,967.05,11,N/A,0,762.08,8
12/17/2022,126,102,4383.58,45,4030.66,46,30.98,1,3939.78,44
12/16/2022,141,116,5474.62,79,6410.21,73,25.66,4,4250.96,66
12/15/2022,140,120,6257.96,76,5942.84,62,282.99,5,5018.58,57
12/14/2022,134,99,8634.27,82,26435.87,188,63.71,3,7347.26,71
12/13/2022,174,107,5888.1,78,23781.96,140,153.92,3,5298.65,66
12/12/2022,129,155,7354.67,94,14954.74,103,84.64,4,4052.5,58
12/11/2022,0,84,405.79,13,241.52,7,N/A,0,241.52,7
12/10/2022,141,91,5421.12,54,5272.2,49,83.28,3,5041.4,47
12/9/2022,128,115,7538.25,97,7028.82,84,70.32,3,5405.18,82
12/8/2022,138,113,8275.05,90,9039.84,82,477.63,3,5878.34,76
12/7/2022,165,125,7698.44,111,6024.03,89,377.96,6,5758.67,84
12/6/2022,159,126,2366030.72,28181,7523.73,88,885.8,8,5809.35,82
12/5/2022,136,140,7238.25,93,5129.8,66,155.55,6,4499.71,60
12/4/2022,0,81,784.76,12,1387.34,13,N/A,0,752.2,11
12/3/2022,139,107,5534.25,62,5845.44,55,248.26,8,5173.16,48
12/2/2022,118,126,8729.82,107,7757.81,88,251.81,5,5600.72,74
12/1/2022,134,120,8665.72,107,6290.69,79,736.23,8,3405.75,60
11/30/2022,142,107,6408.78,94,35956.11,263,N/A,0,10061.8,140
11/29/2022,158,132,9251.34,121,21958.14,180,380.28,7,6052.32,90
11/28/2022,146,161,11063.94,126,15759.33,137,583.98,3,6981.02,96
11/27/2022,0,87,856.41,22,17804.93,105,12.1,2,1138.13,16
11/26/2022,135,110,3699.44,55,3976.35,50,10.03,1,2781.21,46
11/25/2022,131,126,14794.84,137,8742.59,111,41.12,3,7160.31,97
11/24/2022,120,111,8661.01,85,10176.44,80,1017.7,9,5184.4,58
11/23/2022,135,99,7994.65,107,7128.18,90,332.38,5,5735.69,84
11/22/2022,134,117,7412.43,114,5748.4,91,559.56,8,5056.68,86
11/21/2022,112,131,5919.43,90,6147.35,79,126,2,3850.97,69
11/20/2022,0,89,747.44,11,370.41,8,N/A,0,370.41,8
11/19/2022,119,97,4868.36,70,4671.34,72,200.91,6,4648.46,71
11/18/2022,121,112,8763.53,112,7313.76,97,210.32,5,7292.26,94
11/17/2022,140,109,9428.58,110,10122.68,97,541.39,7,6068.44,80
11/16/2022,110,104,9744.17,121,10739.3,118,635.26,8,8630.78,93
11/15/2022,145,122,9496.79,102,11358.96,125,128.06,5,5736.56,85
11/14/2022,108,139,9572.17,122,5754.43,80,381.46,7,5358.99,80
11/13/2022,0,85,466.62,9,650.49,10,130.21,3,559.51,9
11/12/2022,122,105,5940.07,58,5409.79,50,69.66,5,5409.79,49
11/11/2022,148,114,11313.09,115,22022.43,204,1331.07,8,8773.99,103
11/10/2022,134,131,5609.75,110,7194.13,79,174.88,6,6542.73,76
11/9/2022,158,145,11415.95,108,5270.43,84,150.05,9,4039.34,78
11/8/2022,192,148,11127.48,127,5591.34,82,280.62,8,4947.18,77
11/7/2022,185,136,12993.57,136,8860.4,122,502.98,7,8153.96,117
11/6/2022,0,86,703.58,18,410.52,12,N/A,0,410.52,12
11/5/2022,155,92,7868.38,80,4545.97,50,157.84,4,4063.31,47
11/4/2022,134,117,10874.68,116,6375,94,900.4,6,5419.82,85
11/3/2022,147,125,7717.93,118,7386.82,106,59.54,3,5718.3,96
11/2/2022,154,120,11103.53,130,5748.62,86,338.32,7,5397.99,79
11/1/2022,152,128,9289.01,138,10145.95,95,202.25,6,5411.02,79
10/31/2022,134,131,8875.74,116,36784.39,231,480,4,8792.82,128
10/30/2022,0,98,473.51,13,1123.11,14,27.76,3,1123.11,14
10/29/2022,133,87,5116.54,65,2842.59,47,3.54,3,2743.96,45
10/28/2022,104,114,7759.02,107,9818.81,132,29.14,4,6656.33,89
10/27/2022,110,112,7475.97,97,5219.51,85,124.54,5,4862.09,81
10/26/2022,140,117,6373.09,101,7718.48,90,327.6,10,4238.17,62
10/25/2022,150,121,9954.02,128,6284.2,97,992.24,6,5946.08,94
10/24/2022,100,149,10492.67,111,8538.54,96,257,6,6888.11,85
10/23/2022,0,77,1431.73,14,2508.89,28,N/A,0,577.85,11
10/22/2022,137,85,7960.93,78,4193.88,60,434.24,7,3642.54,57
10/21/2022,128,121,8795.89,109,6114.96,90,8.18,3,5890.91,89
10/20/2022,139,115,6051.66,101,5201.29,86,0.8,1,4799.45,81
10/19/2022,128,110,7358.9,125,11772.52,125,612.98,9,6023.15,82
